timestamp,Open,High,Low,Close,Volume
2023-02-16,317.432,327.662,304.06,304.283,60696.94960864
2023-02-17,304.367,317.189,302.967,313.13,39106.4931
2023-02-18,313.045,318.998,313.029,316.425,21210.2463
2023-02-19,316.434,318.735,310.35,311.46,24069.2708
2023-02-20,311.538,319.79,308.06,315.439,29988.6487
2023-02-21,315.432,317.39,308,311.541,28481.6524
2023-02-22,311.542,312.91,303.45,312.473,26891.8512
2023-02-23,312.476,315.139,305.83,308.232,19706.7531
2023-02-24,308.396,311.92,299,302.22,23222.7796
2023-02-25,302.24,302.978,295.373,302.367,13930.33687946
2023-02-26,302.367,309.77,300.736,308.616,10563.5469
2023-02-27,308.567,309.375,300.499,304.81,18206.4208
2023-02-28,304.784,305.69,300,301.336,14359.9143
2023-03-01,301.41,306.389,300.594,302.568,15756.1057
2023-03-02,302.56,303.78,295.91,299.9,14036.1347
2023-03-03,299.866,300.019,286.38,290.397,22818.8081
2023-03-04,290.398,291.389,285.55,289.5,11143.2579
2023-03-05,289.5,292.669,287.5,288.771,13019.5013
2023-03-06,288.788,289.743,283.3,287.878,17800.1298
2023-03-07,287.91,290.499,283.42,289.247,21180.073
2023-03-08,289.247,294.215,285.068,287.055,19626.7875
2023-03-09,286.949,291.309,271.25,277.12,33621.86333874
2023-03-10,277.18,278.147,265.001,277.486,26328.9788882
2023-03-11,277.439,281.7,270.401,275.985,28147.4645
2023-03-12,275.938,288.6,273.361,288.05,24442.28749921
2023-03-13,288.17,313.2,286.27,307.896,64210.01012036
2023-03-14,307.896,319.339,302.054,308.609,37045.4726
2023-03-15,308.413,312.64,300.304,306.328,23918.89170679
2023-03-16,306.297,332.635,302.969,329.416,67500.2791
2023-03-17,329.417,340,325.881,338.913,47225.2485
2023-03-18,338.943,346.191,327.148,330.965,35760.7153
2023-03-19,331.022,341.59,330.342,336.56,22486.1917
2023-03-20,336.587,339.509,331.454,332.37,21709.4561
2023-03-21,332.482,339.931,327.184,334.42,21390.4506
2023-03-22,334.509,339.28,316.18,321.219,41707.8308
2023-03-23,321.201,331.964,319.102,329.336,22759.9007
2023-03-24,329.325,330.001,316.16,322.011,22340.8836
2023-03-25,322.019,324.896,319.09,322.469,18559.1891
2023-03-26,322.357,329.359,321.656,328.535,11816.7609
2023-03-27,328.509,329.706,305.91,310.562,29274.3599
2023-03-28,310.562,315.969,306.923,313.259,18738.9802
2023-03-29,313.378,319.87,312.47,313.765,21415.2415
2023-03-30,313.765,322.36,309.191,316.293,24529.2032
2023-03-31,316.293,319.8,313.05,317.038,15808.5123
2023-04-01,317.039,318.499,313.072,314.775,10003.5234
2023-04-02,314.83,316.114,310.832,313.847,8208.2482
2023-04-03,313.863,314.059,299.6,308.713,29176.2525
2023-04-04,308.768,312.592,307.991,310.802,21137.691
2023-04-05,310.817,316.932,310.2,313.921,17564.1399
2023-04-06,313.936,315.275,310.578,312.108,13470.0688
2023-04-07,312.161,312.737,309.6,310.351,12107.768
2023-04-08,310.375,312.665,310.12,310.549,10351.7768
2023-04-09,310.549,313.786,309.492,312.719,8549.03903153
2023-04-10,312.702,318.59,311.67,318.583,14387.8404
2023-04-11,318.581,332.999,317.89,322.302,36813.2919
2023-04-12,322.302,323.373,316.72,319.804,19993.6512
2023-04-13,319.877,324.807,317.74,324.648,17808.4217
2023-04-14,324.667,335.398,323.221,328.778,35032.02563767
2023-04-15,328.779,335.959,326.951,332.955,25104.7987
2023-04-16,332.955,350.484,330.13,347.715,44772.13269534
2023-04-17,347.602,350.198,337.484,339.964,41573.12592873
2023-04-18,339.964,346.455,337.041,342.958,26258.3586
2023-04-19,343.052,343.641,320.002,322.516,36790.22504154
2023-04-20,322.37,326.739,315.301,318.075,19722.1514
2023-04-21,318.076,332.807,315.499,321.282,42152.6078
2023-04-22,321.226,333.46,319.73,332.068,23012.9095
2023-04-23,332.092,332.298,327.334,330.578,13114.384
2023-04-24,330.604,333.748,327.245,331.19,14834.60097915
2023-04-25,331.257,340,328.65,338.256,15200.7912
2023-04-26,338.293,345,323.049,330.479,23694.5743
2023-04-27,330.519,336.654,328.28,330.801,19131.9288
2023-04-28,330.863,330.999,318.684,324.014,32698.2961
2023-04-29,324.014,324.75,321.011,321.817,13294.992
2023-04-30,321.85,338.086,320.494,337.225,28822.48299906
2023-05-01,337.392,339.33,326,328.313,28205.7837
2023-05-02,328.346,328.426,321.433,321.485,18691.2243
2023-05-03,321.485,327.513,320.401,325.858,24957.0554
2023-05-04,325.893,327.434,323.26,323.857,13117.8656
2023-05-05,323.862,328.909,323,326.54,17881.7803
2023-05-06,326.544,328.394,319.182,321.934,15257.2273
2023-05-07,321.934,325.44,320.567,320.948,14325.9726
2023-05-08,320.992,322.136,311.127,313.734,18406.1605
2023-05-09,313.734,315.701,311.341,312.164,13677.6432
2023-05-10,312.168,316.674,308,314.282,20225.8227
2023-05-11,314.283,314.403,303.997,307.398,17046.6158
2023-05-12,307.398,309.019,301.151,308.541,14892.4571
2023-05-13,308.554,311.827,307.497,310.807,8549.8556
2023-05-14,310.705,314.758,309.57,312.091,8881.5695
2023-05-15,312.024,316.28,310.56,313.498,9397.5877
2023-05-16,313.395,313.963,309.386,311.287,9243.92409546
2023-05-17,311.385,314.436,307,314.278,10250.2406
2023-05-18,314.292,314.949,306.065,309.265,9966.5278
2023-05-19,309.266,311.496,307.55,308.871,8484.4738
2023-05-20,308.871,312.036,307.849,310.638,6484.3943
2023-05-21,310.691,311.568,305.556,306.42,8206.4437
2023-05-22,306.361,311.23,304.348,309.106,11031.4507
2023-05-23,309.222,315.23,309.108,313.387,11217.21113451
2023-05-24,313.388,313.695,303.712,305.932,11155.1218
2023-05-25,305.961,306.859,302.252,304.578,10040.2366
2023-05-26,304.576,308.465,301.48,306.868,14189.957
2023-05-27,306.872,307.73,303.957,307.443,7224.0066
2023-05-28,307.492,314.7,306.765,314.212,10884.23408905
2023-05-29,314.329,317.397,310.003,311.676,17625.1563
2023-05-30,311.675,314.2,310.646,311.366,14371.0203
2023-05-31,311.341,311.8,305.02,306.75,16442.6719
2023-06-01,306.75,307.745,303.04,304.925,9638.6257
2023-06-02,304.904,308.492,303.32,307.236,13778.1403
2023-06-03,307.236,308.189,304.261,306.651,8321.7049
2023-06-04,306.65,307.639,304.561,305.165,10679.6355
2023-06-05,305.08,305.08,272.06,276.941,55596.67127198
2023-06-06,276.967,285.76,273.222,281.129,47556.46909767
2023-06-07,281.128,281.835,253.612,259.228,62135.53631288
2023-06-08,259.225,267.566,257.07,261.966,38246.8005
2023-06-09,261.968,264.564,255.559,260.664,33480.0846
2023-06-10,260.664,260.761,225.32,238.806,60210.98179651
2023-06-11,238.806,239.223,233.34,235.323,26586.4269
2023-06-12,235.331,239.39,220.385,231.263,80905.0372
2023-06-13,231.263,247.72,228.625,244.11,69256.8916
2023-06-14,244.062,252.829,232.681,237.926,50148.17270056
2023-06-15,237.928,240.75,230.511,236.384,57487.10947864
2023-06-16,236.409,243.701,232.21,239.206,37536.5417662
2023-06-17,239.208,249.792,237.212,244.495,31102.11009501
2023-06-18,244.506,248.62,242.301,244.098,22513.8372
2023-06-19,244.063,245,238.312,243.045,23753.9745
2023-06-20,243.03,248.08,238.611,247.832,29821.2171
2023-06-21,247.832,254.847,245.059,248.852,54325.7516
2023-06-22,248.852,256.999,239.321,240.799,55885.648
2023-06-23,240.776,249.749,239.634,244.39,41828.90197947
2023-06-24,244.343,248.638,230.162,236.291,42833.7549
2023-06-25,236.311,242.152,235.064,238.831,36965.1109
2023-06-26,238.859,241.276,233.602,236.047,39410.8159
2023-06-27,236.073,240.863,234.432,237.394,24632.3193
2023-06-28,237.378,237.514,223.201,230.437,36978.0724523
2023-06-29,230.582,236.71,230.439,233.094,18973.0542
2023-06-30,233.131,241.801,230.939,240.251,35600.8489
2023-07-01,240.336,249.217,240.18,247.85,28813.3708
2023-07-02,247.868,248.536,242.902,246.504,24792.5257
2023-07-03,246.472,254.86,245.232,246.387,29370.9629
2023-07-04,246.457,246.843,240.37,242.377,23165.4099
2023-07-05,242.374,243.869,235.8,238.963,23135.6387
2023-07-06,238.87,244.358,231.621,232.211,30025.5618
2023-07-07,232.212,236.14,231.16,235.607,20831.91344
2023-07-08,235.538,237.5,234.199,236.245,14824.671
2023-07-09,236.247,237.04,233.062,234.027,13350.29441
2023-07-10,234.042,246.347,231.221,246.152,45561.3095
2023-07-11,246.151,249.461,244.549,248.616,15857.13133
2023-07-12,248.591,250.335,242.62,243.864,15417.1607
2023-07-13,243.861,257.655,242.677,256.161,21973.4839
2023-07-14,256.165,261.73,243.492,248.034,22738.2899
2023-07-15,248.073,252.454,246.94,250.973,9218.5394
2023-07-16,251.054,251.953,242.062,242.33,10149.3583
2023-07-17,242.248,244.829,239.622,244.134,18188.6096
2023-07-18,243.987,246.525,237.51,240.348,29958.3663
2023-07-19,240.348,244.053,239.712,240.9,19084.2887
2023-07-20,240.826,244.939,240.44,242.769,20491.0971
2023-07-21,242.768,245.311,242.06,243.635,14668.8433
2023-07-22,243.677,244.8,240.084,241.017,13425.0937
2023-07-23,241.077,243.949,240.512,242.481,12727.2429
2023-07-24,242.455,243.115,235.417,238.91,13536.023
2023-07-25,238.902,239.841,236.175,237.754,12258.9272
2023-07-26,237.764,240.535,236.392,238.978,13326.5115
2023-07-27,238.874,244.597,238.401,240.689,15285.6842628
2023-07-28,240.672,242.88,239.72,241.812,8820.0611
2023-07-29,241.809,242.945,241.112,242.511,4516.8244
2023-07-30,242.51,243.796,240.312,242.51,11875.1711
2023-07-31,242.497,244.482,240.531,240.851,9981.8339
2023-08-01,240.895,247.78,237.281,247.755,27194.2486
2023-08-02,247.755,248.68,235.58,240.609,22894.2874
2023-08-03,240.479,242.143,238.28,241.023,9317.4514
2023-08-04,241.012,243.397,240.15,241.701,7942.7595
2023-08-05,241.658,243.256,240,243.226,5610.6972
2023-08-06,243.26,245.425,242.781,243.173,6808.0084
2023-08-07,243.175,244.94,239.592,242.107,8085.1824
2023-08-08,242.042,248,241.499,245.112,10699.5089
2023-08-09,245.228,245.515,242.801,243.898,8790.4603
2023-08-10,243.917,243.998,240.521,241.458,7566.8692
2023-08-11,241.455,242.139,238.314,239.839,7434.1733
2023-08-12,239.904,241.371,239.433,240.326,3556.91531507
2023-08-13,240.392,241.818,239.831,240.042,3558.2747
2023-08-14,240.042,241.381,239.755,240.452,4802.1978
2023-08-15,240.474,240.748,233.77,236.841,7421.1027
2023-08-16,236.813,237.395,230.67,232.001,8051.223
2023-08-17,232.027,232.427,211.31,218.013,20769.0791
2023-08-18,218.041,220.31,213.6,216.082,15747.7182
2023-08-19,216.047,219.166,213.653,216.904,7492.07259811
2023-08-20,216.898,218.02,215.361,216.47,4986.9677
2023-08-21,216.481,216.83,206.17,210.375,14985.83817033
2023-08-22,210.422,212.789,203.373,210.973,13495.16385925
2023-08-23,211.001,218.836,210.845,216.598,16951.95472233
2023-08-24,216.599,221.14,215.58,219.032,10335.7509
2023-08-25,219.129,219.597,213.681,218.425,8989.2476
2023-08-26,218.525,219.238,216.105,216.438,4557.6566
2023-08-27,216.41,219.813,215.93,218.371,6048.9542
2023-08-28,218.399,219.433,215.188,218.759,8141.3927
2023-08-29,218.76,235.192,217,226.876,17653.5493
2023-08-30,226.878,227.138,221.717,223.72,7313.3828
2023-08-31,223.788,225.95,214.32,216.589,10824.0829
2023-09-01,216.54,218.28,211.093,213.651,11858.29409842
2023-09-02,213.573,215.77,213.052,214.417,4752.8074
2023-09-03,214.367,215.101,213.229,214.366,4318.4001
2023-09-04,214.363,216.535,213.067,215.29,6132.58868344
2023-09-05,215.233,216.03,213.6,214.536,6289.3996
2023-09-06,214.537,218.354,211.936,215.185,7986.13766853
2023-09-07,215.147,217.936,213.6,217.048,5639.744
2023-09-08,217.069,218.769,213.424,214.652,7361.9903
2023-09-09,214.654,215.484,214.162,214.162,3178.9556
2023-09-10,214.194,214.24,211.111,212.288,8128.60033931
2023-09-11,212.303,212.679,203.85,206.155,9855.9794
2023-09-12,206.148,214.528,205.021,210.631,9281.97649043
2023-09-13,210.676,213.29,209.34,212.602,6241.4661
2023-09-14,212.578,215,211.1,212.151,7985.17621063
2023-09-15,212.138,214.96,210.99,214.055,5661.7317
2023-09-16,214.253,215.789,213.323,214.859,5420.1799
2023-09-17,214.895,216.835,213.32,216.376,4416.8961
2023-09-18,216.382,221.287,214.97,216.008,12344.2548
2023-09-19,215.907,219.82,215.319,217.092,6509.31649232
2023-09-20,217.026,217.774,213.29,214.421,8829.7819
2023-09-21,214.361,215.134,209.232,210.866,8536.65879979
2023-09-22,210.817,212.244,209.7,211.076,4168.97
2023-09-23,211.084,211.609,209.941,210.462,2213.4692
2023-09-24,210.457,211.24,206.54,208.269,4656.8164
2023-09-25,208.127,210.499,206.51,209.94,6228.9939
2023-09-26,209.975,213.721,209.766,212.56,7605.1701
2023-09-27,212.56,215.949,210.551,212.073,8488.3666
2023-09-28,212.074,217,211.51,214.955,7043.8884
2023-09-29,214.955,217.465,214.401,215.091,6461.7264
2023-09-30,215.122,216.4,214.06,214.597,5785.3515
2023-10-01,214.582,219.402,213.068,218.061,9769.37203762
2023-10-02,218.141,221.52,213.2,214.547,12134.0587
2023-10-03,214.602,215.843,212.451,213.365,7231.7596
2023-10-04,213.357,213.712,210.712,213.306,6032.4878463
2023-10-05,213.285,213.895,210.25,210.602,4881.4507
2023-10-06,210.659,214.433,210.151,213.341,5494.53408504
2023-10-07,213.356,213.821,211.556,212.171,3534.0517
2023-10-08,212.225,212.736,208.711,211.335,9790.8983
2023-10-09,211.335,212.178,202.136,205.779,13748.4493
2023-10-10,205.755,213.25,205.502,208.483,13333.7592481
2023-10-11,208.617,208.766,204.25,206.585,9206.1238
2023-10-12,206.585,207.325,202.754,205.283,8965.3855
2023-10-13,205.283,208.286,204.35,205.981,7987.77079736
2023-10-14,206,207.01,205.724,206.552,3789.4345
2023-10-15,206.527,212.4,206.403,209.781,8719.7535
2023-10-16,209.628,218.93,209.627,214.625,14729.6064
2023-10-17,214.719,214.983,209.099,211.417,10319.2911
2023-10-18,211.427,213.77,209.901,210.251,5859.2447
2023-10-19,210.239,211.531,208.194,211.171,7742.2418
2023-10-20,211.147,216.612,210.512,212.032,11128.70076003
2023-10-21,212.054,215.779,211.4,214.183,4840.8080631
2023-10-22,214.18,218.35,213.6,217.622,9164.1228
2023-10-23,217.79,231.112,217.014,228.53,24440.4130513
2023-10-24,228.59,238.029,221.63,225.176,29928.3598032
2023-10-25,225.182,229.197,221.55,222.122,14720.9275
2023-10-26,222.012,228.129,219.3,223.225,16045.65356461
2023-10-27,223.225,231.424,219.889,224.064,23669.33073434
2023-10-28,224.061,228.5,224.052,225.659,8839.7719
2023-10-29,225.638,228.09,223.627,226.967,6125.61249947
2023-10-30,226.979,229.093,224.579,227.945,11416.6385
2023-10-31,227.925,229.299,223.855,226.182,12872.60859922
2023-11-01,226.169,229.643,222.368,227.978,12365.0093
2023-11-02,227.98,233.672,227.501,231.793,22828.3801
2023-11-03,231.862,232.44,225.677,230.288,14622.7759
2023-11-04,230.287,238.642,229.416,237.135,12478.0196
2023-11-05,237.279,245.466,236.161,243.877,19403.9514
2023-11-06,243.87,255.759,241.53,255.07,27621.19570341
2023-11-07,255.01,255.507,242.13,246.376,26513.3469
2023-11-08,246.198,248.251,244.048,246.646,14241.98826921
2023-11-09,246.629,255.779,240.191,251.696,28485.63586446
2023-11-10,251.7,258,247.971,250.938,23654.5444
2023-11-11,251.102,255.099,245.914,251.545,14907.024
2023-11-12,251.501,251.91,244.548,247.561,13363.4826
2023-11-13,247.467,250,240.24,241.058,18051.5428
2023-11-14,241.058,249.38,234.04,242.193,22408.6979
2023-11-15,242.249,254.475,242.102,253.807,18680.2266
2023-11-16,253.788,255.741,240.143,242.683,18262.4647
2023-11-17,242.683,245.844,238.381,244.869,14931.5142
2023-11-18,244.868,245.144,238.478,244.718,8354.8428
2023-11-19,244.715,246.879,241.891,246.464,11376.4376
2023-11-20,246.486,268.678,238.187,253.021,47543.0581838
2023-11-21,253.002,271.758,224.001,225.666,130254.34919779
2023-11-22,225.416,238.436,224.63,236.221,46571.117273
2023-11-23,236.287,239.179,230.27,233.68,21589.65830708
2023-11-24,233.807,236.73,231.581,232.811,18295.335
2023-11-25,232.816,235.691,230.828,234.326,13915.6144
2023-11-26,234.345,234.383,227.814,231.744,13937.58804986
2023-11-27,231.833,232.894,222.446,227.227,24984.59049985
2023-11-28,227.274,231.697,224.3,229.59,15592.4816
2023-11-29,229.743,231.17,226.173,227.255,12657.681
2023-11-30,227.223,229.179,225.992,227.541,13264.9656
2023-12-01,227.597,229.917,226.995,228.491,17755.256
2023-12-02,228.446,230.236,226.359,229.114,18597.05266816
2023-12-03,229.119,231.905,225.982,228.022,21801.4159
2023-12-04,228.024,237.254,224.605,233.391,59434.4921
2023-12-05,233.4,234.985,227.975,231.218,39413.15292852
2023-12-06,231.31,234.81,228.523,229.491,38609.2478992
2023-12-07,229.478,234.911,228.36,232.694,30371.3657
2023-12-08,232.722,239.949,232.241,238.903,40081.2791
2023-12-09,238.986,245.557,236.277,237.752,39242.2238
2023-12-10,237.766,241.31,236.787,239.817,25857.04609204
2023-12-11,239.848,248.2,227.32,246.501,78520.93969467
2023-12-12,246.483,257.229,245.707,254.452,52769.086
2023-12-13,254.452,255.896,244.176,252.1,28463.6831
2023-12-14,252.152,254.111,247.521,253.248,23824.93807859
2023-12-15,253.211,253.353,242.53,244.768,17090.559
2023-12-16,244.792,248.37,242.84,244.295,15073.1987
2023-12-17,244.332,244.477,238.91,238.993,16894.7429476
2023-12-18,239.016,241.68,231.969,241.666,26173.95143249
2023-12-19,241.68,254.569,241.364,252.77,46649.91639993
2023-12-20,252.77,261.606,250.276,260.231,36075.9638
2023-12-21,260.299,274.76,256.388,272.161,40430.7407
2023-12-22,272.085,276.349,265,271.098,33187.27359982
2023-12-23,271.125,272.075,265.581,270.989,12280.9862
2023-12-24,271.091,272.478,261.52,264.446,18159.92279522
2023-12-25,264.508,268.15,261.71,266.697,13324.1261
2023-12-26,266.704,302.983,264.109,297.8,80361.45969693
2023-12-27,297.74,324.189,285.315,323.926,5480.19981516
2023-12-28,323.989,338.099,320.034,322.541,51925.3662
2023-12-29,322.816,325.521,307.21,313.659,32978.64787042
2023-12-30,313.344,320.699,312.511,316.915,16011.29897474
2023-12-31,317.017,325.4,307.503,311.931,21280.8475
2024-01-01,311.75,315.87,307.17,313.524,17702.2339
2024-01-02,313.556,321.2,306.05,312.163,24413.139
2024-01-03,312.249,334.588,289.723,315.896,63923.3188579
2024-01-04,315.941,324.122,311.025,323.513,26290.09567527
2024-01-05,323.58,327.179,308.554,317.475,31621.90005341
2024-01-06,317.476,317.476,300.34,307.491,19378.70287996
2024-01-07,307.459,309.81,299.913,302.404,11087.80527891
2024-01-08,302.435,308.04,289.819,303.711,24070.5649
2024-01-09,303.711,306.7,295.829,301.212,35091.0403
2024-01-10,301.119,310.232,288.851,305.636,41718.5008
2024-01-11,305.679,316.741,301.458,308.33,43309.03413542
2024-01-12,308.511,313.071,288.854,296.653,28621.648
2024-01-13,296.734,302.993,290.9,302.1,14130.56772204
2024-01-14,302.196,306.64,298.77,299.518,12623.39139
2024-01-15,299.622,321.264,299.492,317.413,39015.6895
2024-01-16,317.362,319.229,313.071,315.187,26454.01865582
2024-01-17,315.188,316.248,306.644,309.326,22569.2866
2024-01-18,309.239,315.28,305.661,312.927,22510.4838921
2024-01-19,313.114,316,305.315,314.603,17253.73758285
2024-01-20,314.566,317.26,312.31,317.213,8674.0403
2024-01-21,317.214,321.791,316.286,318.479,9405.2658
2024-01-22,318.591,320.23,303.661,305.73,17280.62036656
2024-01-23,305.842,311.46,290.347,298.685,18738.2821
2024-01-24,298.715,300.61,290.301,292.989,15922.59287189
2024-01-25,293.002,296.54,287.501,291.98,16489.60359607
2024-01-26,292.012,304,290.758,302.21,13907.6847
2024-01-27,302.211,307.754,301.877,305.598,11006.23815169
2024-01-28,305.662,308.903,303.235,305.272,12310.2738997
2024-01-29,305.244,310.994,304.434,310.724,8475.88846146
2024-01-30,310.749,313.081,306.398,307.633,11756.0334
2024-01-31,307.578,308.081,298.518,300.429,15435.2161
2024-02-01,300.54,302.059,296.5,300.182,11671.4561
2024-02-02,300.152,305.299,299.791,301.372,7544.5207
2024-02-03,301.365,303.699,299.502,299.709,5022.405
2024-02-04,299.601,307.763,298.039,304.667,9734.6252
2024-02-05,304.743,306.938,299.6,301.227,12548.1353
2024-02-06,301.058,304,300.811,302.808,6746.2258
2024-02-07,302.807,308.689,300.781,307.419,10059.90191147
2024-02-08,307.389,320.36,307.389,318.841,22903.3311
2024-02-09,319.153,326.08,317.971,323.886,17702.3962989
2024-02-10,323.896,325.2,318.827,322.931,6546.6746
2024-02-11,322.967,324.578,320.153,320.644,6692.402
2024-02-12,320.637,331.901,315.709,328.02,13087.46446703
2024-02-13,327.937,329.296,318.65,324.682,10571.76055839
2024-02-14,324.751,334.55,323.426,333.939,11358.84647203
2024-02-15,334.043,366.989,333.18,354.219,34140.6594
2024-02-16,354.262,366.895,350.863,360.458,23289.0023
2024-02-17,360.377,363.68,348.4,352.8,12987.7957
2024-02-18,352.8,358.029,349.201,349.842,9195.1132
2024-02-19,349.946,356.221,349.475,351.713,15223.9226
2024-02-20,351.768,361.382,344.841,354.621,21093.2051342
2024-02-21,354.676,379.171,351.033,379.057,37010.16330127
2024-02-22,379.057,387.33,373.79,382.516,26978.70849957
2024-02-23,382.575,385.679,369.069,375.539,19033.8865
2024-02-24,375.548,383.25,371.711,381.711,10344.6132
2024-02-25,381.637,390.925,378.09,388.502,14099.5365
2024-02-26,388.491,404.743,382,401.689,23781.47580847
2024-02-27,401.637,403.634,389.64,394.586,16821.9577
2024-02-28,394.548,427.098,394.2,414.658,33423.57617093
2024-02-29,414.636,419.669,390.801,399.325,28300.35421531
2024-03-01,399.77,408.499,398.901,407.5,14460.50559769
2024-03-02,407.346,414.759,405.824,410.812,14037.3336
2024-03-03,410.785,416.839,402.291,414.563,19183.0639666
2024-03-04,414.519,423.74,410.419,418.548,24229.7439
2024-03-05,418.572,427.28,355.401,393.993,55507.0070436
2024-03-06,394.044,434.498,385.72,429.341,39296.2759
2024-03-07,429.304,476.789,423.244,474.314,34138.87310419
2024-03-08,474.557,489.363,463.831,485.838,30668.31549946
2024-03-09,485.828,493.818,480.76,488.282,15431.72579212
2024-03-10,488.265,537.552,485.061,528.685,37802.96912061
2024-03-11,528.805,533.569,505.77,522.843,26893.53375188
2024-03-12,522.749,548.03,519.035,537.442,40989.83822818
2024-03-13,537.576,633.4,531.861,630.409,49322.45242556
2024-03-14,630.345,631.31,565.373,603.302,54970.53015086
2024-03-15,603.305,635.019,542.032,632.556,60727.16247342
2024-03-16,632.463,645,567.392,576.291,46557.36214874
2024-03-17,576.404,590.446,548.5,571.695,36534.43246687
2024-03-18,571.523,587.279,540.131,555.223,31851.8431
2024-03-19,555.092,560.629,497.55,507.51,27407.2567
2024-03-20,507.388,559.107,500,556.902,22798.5778
2024-03-21,556.901,570.87,540.773,553.729,18873.34679876
2024-03-22,553.673,587.916,534.944,553.725,40853.5766
2024-03-23,553.922,567.619,543.219,551.82,19731.72879882
2024-03-24,551.848,572.937,548.821,567.694,13600.445
2024-03-25,567.694,598.248,564.804,587.013,21314.0693
2024-03-26,587.033,597.44,571.26,580.522,19680.9573
2024-03-27,580.514,585.7,561.574,574.22,9574.908
2024-03-28,574.121,592,574.086,583.382,10175.73759013
2024-03-29,583.348,620.429,582.335,612.257,14381.70017656
2024-03-30,612.384,612.7,596.821,600.843,8315.26439715
2024-03-31,600.717,608.695,600.245,606.699,4820.9636
2024-04-01,606.416,607.499,568.686,576.016,10594.43728073
2024-04-02,576.091,578.27,546.516,550.887,12580.2829
2024-04-03,551.279,567.873,539.056,561.652,9303.9369
2024-04-04,561.467,597.503,560.96,584.991,15973.8026
2024-04-05,585.139,591.08,564.55,577.9,10791.78489117
2024-04-06,577.788,590.95,575.143,585.372,5792.726
2024-04-07,585.625,590.9,577.981,583.879,5437.2844169
2024-04-08,583.575,601.325,577.73,586.441,12370.1771351
2024-04-09,586.441,590.24,571.63,580.527,10283.92033783
2024-04-10,580.314,610.828,573.35,609.702,18358.88199646
2024-04-11,609.965,617.868,592.091,604.413,16548.152289
2024-04-12,604.436,631.45,564.9,595.184,32599.6007
2024-04-13,595.183,600.286,502.6,553.392,36252.73001625
2024-04-14,553.143,570.234,536.1,566.419,21301.2529
2024-04-15,566.147,587.89,544.622,552.367,20731.063
2024-04-16,552.569,553.937,522.9,537.8,11664.1838
2024-04-17,537.507,547.586,512.719,534.055,10702.7226
2024-04-18,534.157,555.68,527.07,551.942,7971.38059925
2024-04-19,551.938,564.06,523.86,554.005,9986.9694
2024-04-20,554.312,574.088,548.874,570.524,4880.89029415
2024-04-21,570.466,582.347,566.398,579.443,6082.9633
2024-04-22,579.659,608.54,578.43,604.719,9311.78001042
2024-04-23,604.813,619.188,599.001,605.852,13190.9555
